"","period","inflation","inflation_target","nominal_interest_rate","mean_exp_inflation","real_interest_rate","unemployment_rate","output_gap","consumption","real_wage_rate","mean_real_savings_balance","mean_indexation_strategy","mean_substitution_strategy","stdev_real_savings_balance","stdev_indexation_strategy","stdev_substitution_strategy"
"295",295,0.0279827602885522,0.02,0.0182817655825918,0.0209256966994534,-0.00264393111686155,0.0568384646826972,-0.0429787071634151,73.8611714479247,0.146322010542744,-0.0227434010109456,1.12564703750934,0.998926996568014,0.0481870798045852,0.296393308339371,0.29742900328931
"296",296,0.0250538682768918,0.02,0.0228635978064145,0.0217729089400128,0.00109068886640171,0.0570143250295515,-0.0431167835739213,73.5710213056818,0.146329906641889,-0.0222947455549952,1.12658509393949,0.999251358407717,0.0483522947705104,0.2962105129044,0.297663681284782
"297",297,0.0206824440195829,0.02,0.0199055238362684,0.0216361234385915,-0.00173059960232314,0.0589379852327419,-0.0445754447489995,73.4549334679853,0.146403164975986,-0.0221941690553173,1.12678413351247,0.999113653187401,0.0491470306849275,0.29629660892517,0.297631328359586
"298",298,0.0240683267981522,0.02,0.0145038856061348,0.0208322036691198,-0.00632831806298505,0.0590954855900947,-0.0446958369072905,73.7670320779892,0.14640941231972,-0.0227486283557883,1.12746449998762,0.999192932853663,0.0495390805551836,0.296420108258135,0.297713794893673
"299",299,0.028265766650091,0.02,0.0187414691665734,0.0210171118838198,-0.00227564271724641,0.0575007539295338,-0.0434858971195706,73.8161627000747,0.146348514647326,-0.0228128028555897,1.1278908655484,0.999351353549969,0.0486658857807767,0.29656801695974,0.297763824331891
"300",300,0.0253754977754655,0.02,0.0230455558802533,0.0218859176911962,0.0011596381890571,0.0576170936917768,-0.0435756939941427,73.5052182912023,0.146353325534077,-0.0223258529597383,1.1284019139557,0.999844473133382,0.0488772035207614,0.296244248938228,0.297944857119197
"301",301,0.0205025818370719,0.02,0.0199129557825638,0.021709930041988,-0.00179697425942416,0.0596905905021088,-0.0451485958719527,73.3972707828816,0.146432446722363,-0.0222578397362984,1.12876700616377,0.999899424898616,0.0498469295967612,0.296300903974233,0.298102127991655
"302",302,0.0240723921428112,0.02,0.0144488103986088,0.0208101620461967,-0.00636135164758789,0.0598160478194347,-0.0452435178983079,73.7343043492961,0.146437175954495,-0.022848088822725,1.12996144297482,1.00033876856193,0.0500860114196264,0.296500223228493,0.298078890179967
"303",303,0.0291217987708994,0.02,0.0185670567526369,0.0209831339094814,-0.00241607715684452,0.0578405370927748,-0.0437444509127283,73.8041857348196,0.146361680617317,-0.022890453617366,1.13041413313534,1.00023026907389,0.0492828180994005,0.296216684424961,0.297948991724195
"304",304,0.0261468358706201,0.02,0.0237240659829156,0.0219906079446628,0.00173345803825287,0.0576792523667778,-0.043625491323326,73.5003099704606,0.146356384326201,-0.0223724048164161,1.13075973943254,1.00001847468156,0.0495219020634346,0.296128606007769,0.298178420405085
"305",305,0.020786442276299,0.02,0.0208255919673133,0.0219211384619383,-0.00109554649462507,0.0597490052069979,-0.0451962484661645,73.3659753690972,0.146435542490388,-0.0222746466445533,1.13150087179686,0.999721816133547,0.0502772348978641,0.296466676261288,0.298279438033918
"306",306,0.0233216360933035,0.02,0.0145822948083083,0.0209733403231609,-0.00639104551485263,0.0603701458871009,-0.0456674384731297,73.6414521198203,0.146459240478441,-0.0228391285810576,1.13197016982612,0.999766868102443,0.0507956835537319,0.296650372201735,0.298554247464505
"307",307,0.0282197859492787,0.02,0.0178138382670802,0.0209258565025603,-0.00311201823548009,0.058843902127136,-0.0445109254126182,73.7214953449794,0.146401338582357,-0.0229617772124147,1.13195311812115,1.00000973365763,0.0500220417277273,0.296319667785568,0.298410578101451
"308",308,0.0257574196578611,0.02,0.0229698788632245,0.0218035350144586,0.00116634384876591,0.0587932993130767,-0.0444766730354103,73.4215523571228,0.146400456330595,-0.0224361332127076,1.13216353931081,0.999746296008083,0.0501372254297182,0.296457604723713,0.298798643968176
"309",309,0.0212979141107494,0.02,0.0203701009605953,0.0218028146050061,-0.00143271364441076,0.0605231714741166,-0.0457888092462845,73.3114775759132,0.146466450641707,-0.0223019484319607,1.1324878352875,0.999671899893339,0.0509752263565745,0.296309673845896,0.298627415178907
"310",310,0.0238900772239886,0.02,0.0150709121569881,0.0209702210065544,-0.00589930884956626,0.0609131903258769,-0.0460849857527383,73.5843304025827,0.146481417693836,-0.0228034849981001,1.13270052288241,1.00007012277631,0.0513222193347093,0.296258003904689,0.299149121344015
"311",311,0.0283148484040703,0.02,0.0183633792921638,0.0211033266741214,-0.00273994738195758,0.059465464271014,-0.0449876548898382,73.64595973515,0.146426411712437,-0.022931777491833,1.1336749062623,0.999752839334762,0.0505251658885311,0.296144350739806,0.298951019392471
"312",312,0.0260437588401153,0.02,0.0228501252701956,0.0218500279532371,0.00100009731695856,0.0593130869510603,-0.0448737991032993,73.3410379441821,0.146421027349758,-0.022396224214342,1.13398904861917,1.00004354106227,0.0507028363854784,0.296266672562043,0.298826629470952
"313",313,0.0207521902617524,0.02,0.0205412936160497,0.021796064385649,-0.00125477076959931,0.0613365229432054,-0.0464109232312091,73.2232659897928,0.146498807138703,-0.0222693063880158,1.13417066300916,1.00033573092129,0.0516671458882828,0.296626107844474,0.298426035535073
"314",314,0.0232263379367576,0.02,0.0146039177996086,0.0209207152487438,-0.00631679744913515,0.0619564085072339,-0.0468813709447945,73.5107723871518,0.14652251954063,-0.0228392387612612,1.13473935750824,1.00022351172288,0.0519538688323387,0.296590860312582,0.298202071219545
"315",315,0.0285799494457424,0.02,0.0175146765128144,0.0209032307672387,-0.00338855425442434,0.0603133485767789,-0.0456366361399241,73.6046180923766,0.146460264208895,-0.0229811494145111,1.13564535963205,1.0001265166068,0.0512578326133181,0.296482325014052,0.298358260996572
"316",316,0.0267552912444603,0.02,0.0233460845672849,0.0218252782080547,0.00152080635923023,0.0598641089671718,-0.0452959574376828,73.3136007659773,0.146443122227946,-0.0224030625586241,1.13601105834734,1.00066787299949,0.051181198256191,0.296611910408021,0.298778280646638
"317",317,0.0215633839004004,0.02,0.0209730338838041,0.0219137700047699,-0.000940736120965805,0.0616000826094029,-0.0466116255179703,73.172782143709,0.146509053146748,-0.0222037850971689,1.13666775618535,1.00077737716397,0.0521655036745288,0.296459608976706,0.298742310104013
"318",318,0.0230026515690376,0.02,0.0150354566772196,0.0211455205438549,-0.00611006386663527,0.0624825481252642,-0.0472821874053107,73.4389608433843,0.146543023342766,-0.0227788023909646,1.13743760354087,1.00078445184308,0.0525724820695405,0.29635896875727,0.298990262215682
"319",319,0.0279417896581846,0.02,0.0173477553167197,0.0209543746025288,-0.00360661928580905,0.0611105979632868,-0.0462424621782574,73.5201959826917,0.146490940799016,-0.0229510019167102,1.13722999402116,1.00055595964534,0.0517101574716098,0.296251531697364,0.298878791318411
"320",320,0.0267601962026611,0.02,0.0224849172771132,0.0217386133510253,0.000746303926087885,0.060613570118396,-0.0458672804667781,73.2566825166407,0.146472437331356,-0.0224144832843757,1.13769936688368,1.00042218635193,0.0518840733042484,0.296213651350479,0.298477094561999
"321",321,0.0221526517140712,0.02,0.0211287458511721,0.021914137598961,-0.000785391747788815,0.0620732646604285,-0.0469749670777968,73.1475926404087,0.146528247410383,-0.022201726910998,1.13797851796475,1.00033027679893,0.052759999346616,0.296230352826051,0.298373577139328
"322",322,0.0232742467784057,0.02,0.0158008076274516,0.0211422291187756,-0.00534142149132397,0.0628536100561465,-0.0475657607391877,73.3824620095485,0.146557716070469,-0.0226954196458017,1.13913627407946,1.0003106463828,0.0530274807279649,0.296200994163034,0.298302069285765
"323",323,0.0275543706983134,0.02,0.0174351145666951,0.0211064688782978,-0.0036713543116027,0.061791289319033,-0.0467602285081778,73.4324142146366,0.146517260215993,-0.0228769085982498,1.13900742562812,1.00025956636617,0.0522637279967177,0.295892685481161,0.298453299929769
"324",324,0.0256900338613473,0.02,0.0219235124077454,0.0216899914135731,0.00023352099417232,0.0618184770757299,-0.0467847332353213,73.1676741175428,0.146519281758359,-0.0224257313335439,1.13953682925008,0.999713155574767,0.0524342215530372,0.295984767386984,0.298800637591556
"325",325,0.0223191684943193,0.02,0.0201630424658587,0.0216944295388104,-0.00153138707295167,0.0631249754642057,-0.04777623110614,73.1147840151891,0.146569264203624,-0.0222794728613999,1.14003244827436,0.999966995250553,0.0531772065411183,0.296151662683138,0.299099363292402
"326",326,0.0246657804112634,0.02,0.0157520663248882,0.0211600189382137,-0.00540795261332545,0.063294837685927,-0.0479036925945396,73.3775651851847,0.146575390544067,-0.0227010181735056,1.14061240359485,1.00016591418563,0.0535487660272229,0.296331134876193,0.299699826947536
"327",327,0.0280160287943661,0.02,0.0185954117178447,0.0212154568466566,-0.00262004512881192,0.0621439208560625,-0.0470331801400019,73.3867670444205,0.146532140464065,-0.0227855570797723,1.14130494471067,0.999922488934,0.0527724219386009,0.296477784917132,0.299548661641574
"328",328,0.0248321266990349,0.02,0.022427993823666,0.0219435361347872,0.000484457688878833,0.0627369924537974,-0.0474883714153419,73.0619526217974,0.14655610868861,-0.0223346159509183,1.1423366787922,1.00032781962894,0.0527517666566873,0.296703522463371,0.299488885285916
"329",329,0.0212231572097354,0.02,0.0189336671655297,0.0216342638715515,-0.00270059670602182,0.0645783345665671,-0.048885702022349,72.9923327830415,0.146626506181363,-0.0222481419354606,1.14280024384935,1.00054566881696,0.0538599021925735,0.296970639702165,0.299917055851439
"330",330,0.0245393897230845,0.02,0.0144980930094088,0.0209229788459325,-0.00642488583652371,0.0647679233582084,-0.0490315550584135,73.3183114080293,0.146634274227154,-0.0227481163053134,1.14327620961633,1.00069381110939,0.0542187403105713,0.296448863097976,0.299779035558393
"331",331,0.029131879345502,0.02,0.0187272308359437,0.0211782500717251,-0.00245101923578143,0.0630294869339063,-0.0477108432934978,73.3764852682387,0.146567457005559,-0.0227877937736216,1.1434138062975,1.00003367506812,0.0531693988213753,0.296328096210674,0.299536159268713
"332",332,0.0267635246174621,0.02,0.0231693671612445,0.0219704467327463,0.00119892042849818,0.0627277895377124,-0.0474830530687954,73.0561659049241,0.146556203818498,-0.0221947720412605,1.14351126491557,0.999757978378512,0.0534619761220431,0.296355064774461,0.299403293009899
"333",333,0.0214073927808226,0.02,0.0208006108789307,0.022000505155441,-0.00119989427651026,0.064621022347366,-0.0489172427920713,72.9471426774574,0.146627921745867,-0.0220527738857407,1.14406549080126,0.999927902095168,0.0544388699698505,0.296649217643158,0.299264766321436
"334",334,0.0241831785254355,0.02,0.0145981722052214,0.0211401139967708,-0.00654194179154938,0.0650538611271921,-0.049245066370263,73.2686163456831,0.146644300183105,-0.0226492228700117,1.14453795672449,1.00029446397483,0.054823181182971,0.296630042756081,0.299035350376407
"335",335,0.0284554054147815,0.02,0.0180061431160249,0.0211842339163508,-0.00317809080032594,0.0637108582203874,-0.0482290173909841,73.3236180132524,0.146593768083161,-0.0227695547334035,1.14509353175182,1.00091608104212,0.0539678479298509,0.296838684332677,0.299167234056378
"336",336,0.0268398077238342,0.02,0.0227248934826283,0.0219350368300054,0.0007898566526229,0.0633734325122149,-0.047973663238685,73.0418177281849,0.146581031645482,-0.0222284372189399,1.14528581303708,1.00098629348826,0.0540269762296705,0.29690950112649,0.299266473925079
"337",337,0.0228036353099355,0.02,0.0206909609379257,0.0220080161592191,-0.00131705522129341,0.0646205445535874,-0.0489169580707813,72.977852689772,0.146627927608963,-0.0220371092646249,1.14560535322074,1.0008963166074,0.0550670142374706,0.296563334762117,0.298880878939818
"338",338,0.0248466429453929,0.02,0.0158887856489465,0.0213838627991692,-0.00549507715022267,0.0648310818863323,-0.049074837878945,73.2742955839961,0.146635486521242,-0.0225336611879012,1.14642860098046,1.00080127465585,0.0554043374556602,0.296501252740666,0.298637441314883
"339",339,0.0291731865703168,0.02,0.0186668557077732,0.0214028629160312,-0.00273600720825804,0.0632750601062878,-0.0478941636915686,73.3092043688717,0.146576043170823,-0.0226242510953152,1.1466538483141,1.00072230261026,0.0545627928369264,0.296687349634691,0.298612965119868
"340",340,0.0257019578722364,0.02,0.0232617064132648,0.0221455410761556,0.00111616533710912,0.0636314082887582,-0.0481711494431033,72.9848760427672,0.1465913342987,-0.0221311695237698,1.14653462271481,1.00092738309712,0.0547238641840735,0.296662354131767,0.298742864505742
"341",341,0.021241003687847,0.02,0.0199256784534037,0.0219003135517676,-0.0019746350983639,0.0655467645296141,-0.0496250360836952,72.8925519324851,0.146664676189975,-0.0220230483844572,1.14689969962861,1.00112509764359,0.0556723832860306,0.296947679257069,0.298338316496706
"342",342,0.0237879382389736,0.02,0.0144965963385752,0.0210650923408523,-0.00656849600227717,0.0661522540273484,-0.0500872394885741,73.2145330225438,0.146688530500615,-0.0225964090465942,1.14690426797075,1.00067277880772,0.056344194060213,0.296755558499779,0.298291517722444
"343",343,0.0297280974659806,0.02,0.0179298666902975,0.0210852811539839,-0.00315541446368637,0.0641575506611272,-0.0485700930064445,73.3018385454228,0.146611387634118,-0.0226717389754919,1.14792204642919,1.00068543374235,0.0552981798353037,0.296678455428032,0.29758746669647
"344",344,0.0268329576205519,0.02,0.0235662723291468,0.022080443340089,0.00148582898905779,0.0639294541352525,-0.0483986436939781,72.9846692757672,0.146603081029296,-0.0220692185511204,1.1484211488481,1.00061740754331,0.0553381255075791,0.297177773870136,0.297688688087497
"345",345,0.0223044072758181,0.02,0.0206637866541539,0.0220187548333178,-0.00135496817916395,0.0654745711346589,-0.049569492096117,72.87390875289,0.146661716720671,-0.021863355261079,1.14923244248363,1.00070161509138,0.0563285105320091,0.29686835922398,0.297389855864948
"346",346,0.0232118188117782,0.02,0.0154793013727325,0.0212514157180113,-0.0057721143452788,0.0664619902194943,-0.0503214943959096,73.1424963362989,0.146700156285878,-0.0224176080507479,1.14986725702237,0.999928160988829,0.0568171921212528,0.296990136292216,0.297595550309871
"347",347,0.0286217987656188,0.02,0.0172482488258866,0.0210800668435885,-0.00383181801770185,0.0650474275649718,-0.0492502157736547,73.2297512023331,0.146646662510174,-0.0226293873868451,1.14959572268973,0.999886818385647,0.0559514468963684,0.297002377184757,0.297159479863434
"348",348,0.0267391465408955,0.02,0.0228055950516387,0.0219136228835885,0.000891972168050144,0.0648496320454582,-0.0491032547250866,72.9385739705104,0.146639889752053,-0.0220632033072907,1.15020927471043,0.999725364939582,0.0560449259964952,0.297168489981314,0.297316216417172
"349",349,0.022759204282021,0.02,0.0205781724697594,0.0219587418727488,-0.00138056940298943,0.0660968449543359,-0.0500466426078679,72.8668392400875,0.146686781640732,-0.0218473242261083,1.1506306318317,1.00011576198112,0.057060959124186,0.29691335243124,0.29721370091864
"350",350,0.0243601229621169,0.02,0.0158866049177311,0.0212771983011241,-0.00539059338339306,0.0665616664130311,-0.050399889150725,73.1439281382571,0.146704679878378,-0.0223220528728999,1.15069351153902,1.00011072030168,0.0574912482471578,0.296933821884511,0.297368221298939
"351",351,0.0282290072625086,0.02,0.0183730629899914,0.0213277928886478,-0.00295472989865632,0.0654654105413382,-0.0495678055677052,73.1586338432822,0.146662724344007,-0.0224497219300026,1.15107383249957,1.00031114198541,0.0564507514745142,0.297037432239042,0.297198034255259
"352",352,0.0261556710961414,0.02,0.0220744172579163,0.0219370207608769,0.000137396497039366,0.0655292440804436,-0.0496204021759072,72.860170191432,0.146666219854865,-0.0219543799844593,1.15168283072515,1.00019899674727,0.0568795003457814,0.29723280449603,0.297291650457267
"353",353,0.0221160619539975,0.02,0.0202730086573843,0.0218702560804135,-0.00159724742302922,0.067032519613709,-0.0507601670638738,72.8137274149862,0.146723434229015,-0.0217971347938765,1.15219431969766,1.00092535757514,0.0577899533189481,0.296876803902877,0.297273618279109
