scenario,experiment,run,period,inflation,inflation_target,unemployment_rate,mean_indexation_strategy,mean_substitution_strategy,var_indexation_strategy,var_substitution_strategy
1,1,15,300,0.019715911551810638,0.02,0.0,0.9827622487812312,0.5225398851353412,0.028557369220086046,0.11528952695085529
1,1,15,350,0.019803848339134966,0.02,0.0,0.9818429007710175,0.6261879816724305,0.028984525315354902,0.11650938877642543
1,1,15,400,0.020519659567425436,0.02,0.0,1.0276187036901496,0.6473844212162636,0.028953122647113784,0.1048521522805587
1,1,15,450,0.020356268968421715,0.02,0.0,1.007532903728747,0.5266443962880596,0.03370055106440689,0.09879364067795915
1,1,15,500,0.020016493972222552,0.02,0.0,0.9990294708436456,0.5648722018915368,0.029369485856563113,0.09603841117539488
1,1,15,550,0.02086428608960241,0.02,0.0,1.0371382375119378,0.5513564298159703,0.03451592414915125,0.1027813383946697
1,1,15,600,0.020856122158264948,0.02,0.0,1.0459306095715926,0.512842054097453,0.024714675093548903,0.10790911501125898
1,1,15,650,0.020733205611202753,0.02,0.0,1.0337586391730453,0.47738595197113026,0.027779088185744857,0.14352324304910538
1,1,15,700,0.01975977939671929,0.02,0.0,0.9854098633239218,0.5418059349940605,0.03894513677314663,0.11788553037183723
1,1,15,750,0.021015157993038883,0.02,0.0,1.052670643387939,0.5695557519187837,0.03596273676892095,0.11074500424792144
1,1,15,800,0.021949920957236264,0.02,0.0,1.084934575199729,0.5842911327775807,0.0269047437335502,0.14477940948529194
1,1,16,100,0.018660673789419387,0.02,0.0,0.9263498215559912,0.6282340357008952,0.031468580942424336,0.08816444784590521
1,1,16,150,0.018530763387477892,0.02,0.0,0.9310174038838642,0.6454923207483024,0.0347760028698328,0.10767938028347865
1,1,16,200,0.018064442267916647,0.02,0.0,0.9037611725663057,0.7163977725667686,0.028174546067088302,0.1174566360557727
1,1,16,250,0.01841164116838162,0.02,0.0,0.9186589576055,0.7926931483386515,0.029898864140925612,0.13299414818893002
1,1,16,300,0.018750413938195692,0.02,0.0,0.9274149778034321,0.7337456333862744,0.033326603585120795,0.11776512532847606
1,1,16,350,0.01899341108691952,0.02,0.0,0.9399239831601764,0.6341949080908517,0.0315952974264098,0.12748064786482985
1,1,16,400,0.01830623801975873,0.02,0.0,0.910415767197074,0.6200762083244339,0.029882547995972595,0.10708367622140226
1,1,16,450,0.018731081267817504,0.02,0.0,0.9369350009059709,0.5819324390522043,0.028156253791685414,0.11056341746752507
1,1,16,500,0.018714763660487473,0.02,0.0,0.930627275671898,0.6290895399731946,0.03117985090214539,0.12859055882160775
1,1,16,550,0.018134608877731884,0.02,0.0,0.8967090916340179,0.63154359148811,0.03757078182278761,0.09038536379943524
1,1,16,600,0.01748569263363904,0.02,0.0,0.8736138899014219,0.6334951761099826,0.03382764458481122,0.11062593550995219
1,1,16,650,0.017782101321057165,0.02,0.0,0.879811973527283,0.5926351036737639,0.03441467761075491,0.1057756994531773
1,1,16,700,0.0183228953436827,0.02,0.0,0.9145120377380843,0.5563444985016077,0.02964674048665068,0.08909928387002067
1,1,16,750,0.019156282815119885,0.02,0.0,0.951535261605749,0.5707500268630329,0.03263854603412884,0.13593740861306297
1,1,16,800,0.01899491513520284,0.02,0.0,0.943735956362916,0.45176044056228554,0.03044690333402362,0.10310987706164071
1,1,17,100,0.02051287496968535,0.02,0.0,1.0190584106694494,0.4226921549125901,0.03694069918476367,0.09175386076378829
1,1,17,150,0.020076814485836578,0.02,0.0,1.0021730088776304,0.32341824094679894,0.02767032902073256,0.11159855226514834
1,1,17,200,0.01965245595626569,0.02,0.0,0.9829947363816618,0.2607917110752065,0.030092872361104108,0.09548432521038565
1,1,17,250,0.018658689943340693,0.02,0.0,0.9320549829867427,0.18922201063587196,0.027570853148555143,0.10713696716688384
1,1,17,300,0.018518886731559336,0.02,0.0,0.9265761540959357,0.1546762499283236,0.032247308013170904,0.1106695020128297
1,1,17,350,0.018143137663755173,0.02,0.0,0.8931463677065592,0.02224317622763478,0.034664401671808946,0.10906090891589423
1,1,17,400,0.017587651326152563,0.02,0.0,0.8815354166019025,-0.03689316429372313,0.024249795900755093,0.0943243986755041
1,1,17,450,0.018204834080818477,0.02,0.0,0.9059221909116698,-0.03269608808892914,0.024770696224547587,0.09753397070087858
1,1,17,500,0.018276835044713002,0.02,0.0,0.9182489864561525,-0.08119210800191916,0.028380432783440757,0.11262431426518708
1,1,17,550,0.01925638281866123,0.02,0.0,0.9584599597722585,-0.043205465217337743,0.039205930602406666,0.12223899354080532
1,1,17,600,0.019875889076343637,0.02,0.0,0.9888203678822723,0.040914083700010206,0.03497502616125488,0.08183760376028401
1,1,17,650,0.020168019803313446,0.02,0.0,1.0164532369687131,0.12967745299152444,0.031120919050393707,0.12055542121876481
1,1,17,700,0.020332814050755984,0.02,0.0,1.01711415858532,0.18281823313235368,0.031658553586556955,0.10798993966812517
1,1,17,750,0.020091179274433654,0.02,0.0,1.0056675918356688,0.20548343041647044,0.02932808687891627,0.10035626577470261
1,1,17,800,0.019472984139220353,0.02,0.0,0.978861408592666,0.21620254651441684,0.029094122055090724,0.1032754374696727
1,1,18,100,0.0219202656847299,0.02,0.0,1.090031841270793,0.5467178585689624,0.030001121843906464,0.10602680480610648
1,1,18,150,0.02280587051787639,0.02,0.0,1.138768253852213,0.6458605049387969,0.03194037882490707,0.10311936100439995
1,1,18,200,0.021831340919377246,0.02,0.0,1.0880570635880271,0.5872011884575764,0.031879094320956904,0.10714142045028673
1,1,18,250,0.02223744699928645,0.02,0.0,1.107748179538299,0.5887566102873811,0.026301600515615517,0.11620167123577088
1,1,18,300,0.022955680311515455,0.02,0.0,1.1472465548883926,0.5340258023175485,0.030486645554559773,0.11390860106869896
1,1,18,350,0.008886745229352334,0.02,0.010530914273774216,1.1436296082676078,0.5469741598540744,0.03421785263233868,0.10309326053091998
1,1,18,400,0.02183010701634257,0.02,0.0,1.0891319088359586,0.5154420152422874,0.03722743148114487,0.11158611273164827
1,1,18,450,0.021598363302674034,0.02,0.0,1.0728971393598874,0.5753663256511885,0.033947558295756304,0.10170590608470872
1,1,18,500,0.03221859925756137,0.02,0.0,1.0165638809100912,0.48398412452301937,0.03280570006666944,0.09729144291391889
1,1,18,550,0.02034869443008326,0.02,0.0,1.0089820997375138,0.45388045210661154,0.03399545161433003,0.11685793493550273
1,1,18,600,0.02044955038847726,0.02,0.0,1.02227355090992,0.5425290207987592,0.031521842748662564,0.11083495602983744
1,1,18,650,0.020231258305005696,0.02,0.0,1.0141258887026372,0.5562431151189555,0.030877631102968497,0.11139827653172064
1,1,18,700,0.02051097455508778,0.02,0.0,1.0276583004314077,0.628752420437237,0.029217259596861105,0.1093080156107563
1,1,18,750,0.013403770637849784,0.02,0.3498818029093627,0.9963148151810594,0.6129938632530592,0.032549155117405165,0.07710757782688062
1,1,18,800,0.01265749291502204,0.02,0.6066745464036478,0.9191017883788415,0.5940593670850602,0.031934547873949816,0.08959032770835226
1,1,19,100,0.022621670100429935,0.02,0.0,1.125338252027462,0.348309075595949,0.03556803192720464,0.10215119742678305
1,1,19,150,0.032304615907418704,0.02,0.000586084897456999,1.1466928431065746,0.3906097682285746,0.03087343637707106,0.1188804166531736
1,1,19,200,0.01883167061994547,0.02,0.0030816237408564577,1.1551364843975067,0.4259809882832546,0.03456060647140097,0.10119337393102007
1,1,19,250,0.016167007667750165,0.02,0.005570931218027112,1.2158575354823404,0.393267620964481,0.0317360129554218,0.10603144833707431
1,1,19,300,0.024091744392952467,0.02,0.0,1.2072763091588434,0.47276485797714213,0.034354149031776936,0.09775383831151059
1,1,19,350,0.011315798832871506,0.02,0.010530914273773078,1.2624229160884062,0.5150421831210704,0.030027411760947084,0.09294623888697612
1,1,19,400,0.03129611229708911,0.02,0.0,1.3003719361516723,0.5561763107038967,0.029670390757568107,0.1052336863629214
1,1,19,450,0.02632147193718169,0.02,0.0,1.314255584730381,0.6455643474404656,0.03219578650400689,0.10873856148260438
1,1,19,500,0.012793755787294046,0.02,0.017924541343396754,1.3514448876067733,0.5815315725069438,0.029254012541820276,0.12579598736051117
1,1,19,550,0.026445481637592867,0.02,0.0005864180620262687,1.3804412968729027,0.61632593873897,0.024666364222416047,0.0936097707312386
1,1,19,600,0.020896114000973378,0.02,0.003081956073512629,1.3610620822097603,0.6554782748888218,0.032252907784333706,0.08009241096057602
1,1,19,650,0.027712892259723496,0.02,0.0,1.3793159926143512,0.6631803178219405,0.029238146325523733,0.10875246528520098
1,1,19,700,0.012569945712959727,0.02,0.00805435356376313,1.4435385586723515,0.6091479883482369,0.03611262575067349,0.09987525951309767
1,1,19,750,0.03005588165757918,0.02,0.0,1.4263701141532426,0.640741529301277,0.03562755535742549,0.11000917178772572
1,1,19,800,0.04598994432082953,0.02,0.013001949881086602,1.5061783791352878,0.6175484582137714,0.031136126036704972,0.1041931237459832
1,1,20,100,0.021539515944940836,0.02,0.0,1.0670767463224384,0.4196745393800849,0.03237443810606988,0.09842527164713175
1,1,20,150,0.02071450844634852,0.02,0.0005860848974567716,1.0694992444087974,0.36177746879800304,0.029559675397202684,0.09695468618567521
1,1,20,200,0.021586111870147234,0.02,0.0,1.0816463722598115,0.4584728165625284,0.0322175765610968,0.1186721937797863
1,1,20,250,0.013128896988448468,0.02,0.005570931218026885,1.0361400673428525,0.45182397795344387,0.02895158490307672,0.09027987457875447
1,1,20,300,0.021214211522807103,0.02,0.0,1.0569070977650072,0.443111214251589,0.03264731279516692,0.11566944797446933
1,1,20,350,0.020468440475268555,0.02,0.0,1.0200684872645949,0.4284530884212784,0.03232955865509338,0.12162526665792549
1,1,20,400,0.020651722858336462,0.02,0.0,1.0362427400675882,0.4644279321894927,0.028873711523065507,0.10634786017398606
1,1,20,450,0.029702670295440384,0.02,0.0,1.0569558145971356,0.4942013602243764,0.032016232129069976,0.10017276921165782
1,1,20,500,0.021123236780269904,0.02,0.0,1.0537192266378888,0.5156564714814457,0.03518667157221357,0.11703014627359365
1,1,20,550,0.03557269349078061,0.02,0.0005864180620268371,1.0862155915375595,0.693577480821194,0.032259083038882155,0.12529329676606382
1,1,20,600,0.022410418459258553,0.02,0.0,1.112792940047348,0.6410671315566824,0.03603855140805167,0.10247729918857935
1,1,20,650,0.01404031686622377,0.02,0.005571262720848722,1.1356132501055054,0.7084686607860397,0.03142762718490976,0.10007000595025443
1,1,20,700,0.02215764243101067,0.02,0.0,1.1124420996298996,0.6214257580399751,0.035073173773143076,0.09396232057970912
1,1,20,750,0.0066489725476688655,0.02,0.01053124412313548,1.0854838503752808,0.775673980769062,0.03259406121516299,0.08652441086394375
1,1,20,800,0.011383593610247923,0.02,0.07048210083040715,1.1121508139203966,0.6939593312731044,0.03493296000260742,0.10598951596465966
1,2,1,100,0.0357380049102831,0.02,0.0,1.08063760198364,0.4721154082218332,0.06638360611258216,0.13880333152133487
1,2,1,150,0.039662490832688656,0.02,0.0005860848974562032,1.1348519127938355,0.485645666602293,0.0661303247018185,0.14459450863992876
1,2,1,200,0.041873049738774995,0.02,0.003081623740855548,1.1868648653247815,0.5135246360024782,0.046208961936309495,0.11692489149454327
1,2,1,250,0.011128974942700147,0.02,0.005570931218025749,1.2063797789764275,0.4920761622435517,0.05845554077815052,0.1120738698667031
1,2,1,300,0.025827282133978863,0.02,0.0,1.2778221506955578,0.48186950516200794,0.05757217184852879,0.11503146061802969
1,2,1,350,0.027269499017879305,0.02,0.0,1.342854691204576,0.5133075625964502,0.0660889552981954,0.1458437537751604
1,2,1,400,0.028117809536668047,0.02,0.0,1.3712283660107174,0.5779285166856984,0.07362013615977941,0.1197118874042512
1,2,1,450,0.029555102478750518,0.02,0.0,1.4578538398584424,0.5266161252239503,0.0757057412495623,0.13272241566339005
1,2,1,500,0.029705036611983482,0.02,0.0,1.4811003206250524,0.4338419583652428,0.06126179041126865,0.11559572075806629
1,2,1,550,0.030878177028775006,0.02,0.0,1.5342859125030277,0.4236219101017993,0.05262818027076082,0.1091874232436592
1,2,1,600,0.03275439243214688,0.02,0.0,1.6242063015555028,0.3958801086363118,0.038280133802344365,0.10034296480325265
1,2,1,650,0.034090446621053525,0.02,0.0,1.683335004010343,0.3649993891803309,0.03784992661747429,0.11129604415270157
1,2,1,700,0.03461969185607519,0.02,0.0,1.7292963974097146,0.440068592616672,0.0323125192647975,0.13248419820695426
1,2,1,750,0.03501388559540985,0.02,0.0,1.7395144589359415,0.4484314711822865,0.03590659547227469,0.10433721470226495
1,2,1,800,0.03544819154882819,0.02,0.0,1.7733650268702987,0.5058774137074489,0.04325488727333446,0.11411219609436153
1,2,2,100,0.03286646013754392,0.02,0.0,0.964857956431614,0.6003355968423023,0.061328675416041416,0.1225775217402871
1,2,2,150,0.041280327238778815,0.02,0.0005860848974559758,1.0508878577623384,0.581949956801347,0.054536827693431864,0.1274191672945384
1,2,2,200,0.021942854267560572,0.02,0.0,1.092214373964136,0.5539780722789474,0.051438646107100715,0.1012608087706906
1,2,2,250,0.011665462260869465,0.02,0.005570931218025976,1.1170609636297684,0.5686641091508617,0.055128378940479866,0.08022913940347172
1,2,2,300,0.004334287278575065,0.02,0.008054022888704026,1.1809708904022034,0.5838807080538572,0.04716825961360732,0.09143855996410137
1,2,2,350,0.0006010530114720109,0.02,0.010530914273772623,1.2218862571362186,0.6009759866145103,0.058428186480042735,0.11100902171078376
1,2,2,400,0.02659717152806962,0.02,0.0,1.2983740387941916,0.5846670770966291,0.05595458150055786,0.10743316997111538
1,2,2,450,0.026479892518588538,0.02,0.0,1.318527933942211,0.6195629549495034,0.05828522607883636,0.12682629283483818
1,2,2,500,0.05933523279680703,0.02,0.0,1.3534278840198597,0.6526741749982766,0.04366211107197131,0.11830837374597784
1,2,2,550,0.028574580269092993,0.02,0.0,1.4092069020964906,0.6789252679340303,0.04511330729293856,0.1342578278160869
1,2,2,600,0.029596628450049383,0.02,0.0,1.4744494796032557,0.6720671212660895,0.045813137098401575,0.12720204411444702
1,2,2,650,0.030683110994828434,0.02,0.0,1.520239847637085,0.6209111248620937,0.048055866697746585,0.09791586769687491
1,2,2,700,0.03161495853186835,0.02,0.0,1.561878372021972,0.5868571774811918,0.05092396133538931,0.09613680105110152
1,2,2,750,0.033042265677318716,0.02,0.0,1.632338005696849,0.6131392293622712,0.05867128959741067,0.09882925078519456
1,2,2,800,0.03421196121302323,0.02,0.0,1.6912946154784725,0.5672727645231984,0.07299222505701794,0.09550945660253272
1,2,3,100,0.03408482897991086,0.02,0.0,1.0508105056449402,0.4908902905716205,0.060521511351664864,0.11687361552292276
1,2,3,150,0.04078517169298725,0.02,0.0005860848974562032,1.0907182812442802,0.4988945355964183,0.06710457259536429,0.1259858424095571
1,2,3,200,0.011269574268097587,0.02,0.003081623740855662,1.1385690625278182,0.5893323990909988,0.058192086440534585,0.11962976532917838
1,2,3,250,0.024134089533341892,0.02,0.0,1.1878550568910544,0.6475135492541828,0.058496000633894804,0.1255792847302974
1,2,3,300,0.025237501951118277,0.02,0.0,1.239397889089998,0.6601245709061074,0.059360681442021175,0.10953031464415405
1,2,3,350,0.026762062874689217,0.02,0.0,1.3127292938636903,0.6447960918484701,0.06190840323953133,0.10968049982043092
1,2,3,400,0.026552937395207348,0.02,0.0,1.3172962433781894,0.5966399985281956,0.06913183881158357,0.1130352869252782
1,2,3,450,0.028355902282769078,0.02,0.0,1.3834406674238018,0.5745597819124446,0.05625698307945887,0.10607609245234419
1,2,3,500,0.028593077551724543,0.02,0.0,1.4182433093839801,0.6640523247435729,0.059863224858895524,0.12497111319821039
1,2,3,550,0.029899003751866916,0.02,0.0,1.4736166708344072,0.6593327141833496,0.05258839443625973,0.1178469002139875
1,2,3,600,0.03047853862314195,0.02,0.0,1.5030370772368733,0.6489949015812604,0.06069539516291179,0.08003796420099153
1,2,3,650,0.030723784584341794,0.02,0.0,1.5183506388166084,0.6911563386942421,0.06708726544137394,0.11334917282824458
1,2,3,700,0.030403860846602824,0.02,0.0,1.5165392911053253,0.7460155791976422,0.05948380076403719,0.1274402458964913
1,2,3,750,0.0304911982034124,0.02,0.0,1.5103947004425717,0.766209701714765,0.05267109204352888,0.11115086484064489
1,2,3,800,0.031222058553859663,0.02,0.0,1.5437453385702713,0.7124630844411549,0.05180774265472171,0.1283380888853885
1,2,4,100,0.02026836631596252,0.02,0.0,1.0046672476680134,0.5474841122642197,0.061881287160498004,0.1280829488370277
1,2,4,150,0.020809879827660183,0.02,0.0,1.025988762155392,0.5593886570713891,0.05790700436549586,0.10561392643664584
1,2,4,200,0.022161687228259053,0.02,0.0,1.098493798659033,0.5102906555285746,0.05397653923844547,0.11166022594776295
1,2,4,250,0.023539769035987267,0.02,0.0,1.162052356141036,0.5358473193883935,0.05902463128049966,0.1035780340215885
1,2,4,300,0.024669874575514346,0.02,0.0,1.2306212299868577,0.5430605424046718,0.061663465804185635,0.11250454590863182
1,2,4,350,0.027367185839079374,0.02,0.0,1.3380992169363417,0.48453627893459716,0.05839304100054246,0.10560695826337155
1,2,4,400,0.027897412953545565,0.02,0.0,1.3884223536038094,0.4954857779279157,0.05280852919846951,0.10680957749028865
1,2,4,450,0.029016764692354192,0.02,0.0,1.4216345933575398,0.5079716884658005,0.05960512708999583,0.10829090878424953
1,2,4,500,0.03013197261814636,0.02,0.0,1.48429247873472,0.5246615675750587,0.051780614710481676,0.10423000860687702
1,2,4,550,0.030057855823649535,0.02,0.0,1.490125784433193,0.5175838873979822,0.05948183805322814,0.1105865015748868
1,2,4,600,0.03194293093002724,0.02,0.0,1.5782155174976098,0.5064079578153865,0.06837783943817458,0.09487019419845323
1,2,4,650,0.03387351591903014,0.02,0.0,1.6697884733562403,0.45929773363087806,0.06960426438289488,0.10117916137698704
1,2,4,700,0.03455385493764798,0.02,0.0,1.7037901113535219,0.5227777222576838,0.0728628908936885,0.09952881536500512
1,2,4,750,0.03570495410592464,0.02,0.0,1.777573108575017,0.5361503487002395,0.08873981251816476,0.09054845742724493
1,2,4,800,0.037484360864912226,0.02,0.0,1.850380147719236,0.5428641098728197,0.10475573713546572,0.11351259003727102
1,2,5,100,0.021558178186426625,0.02,0.0,1.0655012297433146,0.5560250872757317,0.05387464707082472,0.12135991484802554
1,2,5,150,0.02270651120350596,0.02,0.0,1.1208536101293076,0.5916574606889173,0.05220707725977991,0.11089814413937261
1,2,5,200,0.02413139424053418,0.02,0.0,1.192368193025667,0.5368058640687506,0.05059235048022744,0.10198851305092628
1,2,5,250,0.010707047559998272,0.02,0.005570931218026317,1.268380603087816,0.5124883119403293,0.06866736926702872,0.08777144942650081
